# emoji_suggest_data.tsv — курируемые данные «слово → эмодзи» для полосы
# подсказок (миссия 1, docs/EMOJI-SUGGEST-PLAN.md). Формат строки:
# эмодзи<TAB>язык(ru|tt)<TAB>слово — одна строка на словоформу.
# Слова — нижний регистр, NFC, буквы соответствующего алфавита;
# normalize_word (scripts/dictionary_coverage.py). Полисемичные слова
# (см. DENYLIST в scripts/emoji_suggest_pack.py) сюда не входят.
# ===== эмоции и чувства (ru) =====
🔥	ru	огнём
🔥	ru	огнем
🔥	ru	огне
🔥	ru	пожар
🔥	ru	пожара
🔥	ru	пожару
🔥	ru	пожаром
🔥	ru	пожаре
💧	ru	капля
💧	ru	капли
💧	ru	капле
💧	ru	каплю
💧	ru	каплей
❄️	ru	зима
❄️	ru	зимы
❄️	ru	зиме
❄️	ru	зиму
❄️	ru	зимой
🌸	ru	весна
🌸	ru	весны
🌸	ru	весне
🌸	ru	весну
🌸	ru	весной
☀️	ru	лето
☀️	ru	лета
☀️	ru	лету
☀️	ru	летом
☀️	ru	лете
🏞️	ru	природа
🏞️	ru	природы
🏞️	ru	природе
🏞️	ru	природу
🏞️	ru	природой
🪨	ru	камень
🪨	ru	камня
🪨	ru	камню
🪨	ru	камнем
🪨	ru	камне
🌡️	ru	температура
🌡️	ru	температуры
🌡️	ru	температуре
🌡️	ru	температуру
🌡️	ru	температурой
🌙	ru	ночь
🌙	ru	ночи
🌙	ru	ночью
🌅	ru	утро
🌅	ru	утра
🌅	ru	утру
🌅	ru	утром
🌅	ru	утре
🌆	ru	вечер
🌆	ru	вечера
🌆	ru	вечеру
🌆	ru	вечером
🌆	ru	вечере
# ===== праздники (ru) =====
🎉	ru	праздник
🎉	ru	праздника
🎉	ru	празднику
🎉	ru	праздником
🎉	ru	празднике
🎁	ru	подарок
🎁	ru	подарка
🎁	ru	подарку
🎁	ru	подарком
🎁	ru	подарке
🎁	ru	подарки
🎁	ru	подарков
🎆	ru	салют
🎆	ru	салюта
🎆	ru	салюту
🎆	ru	салютом
🎆	ru	салюте
🎆	ru	фейерверк
🎆	ru	фейерверка
🎆	ru	фейерверку
🎆	ru	фейерверком
🎆	ru	фейерверке
🎈	ru	шарик
🎈	ru	шарика
🎈	ru	шарику
🎈	ru	шариком
🎈	ru	шарике
🥳	ru	вечеринка
🥳	ru	вечеринки
🥳	ru	вечеринке
🥳	ru	вечеринку
🥳	ru	вечеринкой
💒	ru	свадьба
💒	ru	свадьбы
💒	ru	свадьбе
💒	ru	свадьбу
💒	ru	свадьбой
💍	ru	кольцо
💍	ru	кольца
💍	ru	кольцу
💍	ru	кольцом
💍	ru	кольце
🎊	ru	конфетти
🎃	ru	хэллоуин
🎃	ru	хэллоуина
🎓	ru	выпускной
🎓	ru	выпускного
👰	ru	невеста
👰	ru	невесты
👰	ru	невесте
👰	ru	невесту
👰	ru	невестой
🤵	ru	жених
🤵	ru	жениха
🤵	ru	жениху
🤵	ru	женихом
🤵	ru	женихе
🎅	ru	санта
🎅	ru	санты
🎅	ru	санте
🎅	ru	санту
🎅	ru	сантой
# ===== спорт (ru) =====
⚽	ru	футбол
⚽	ru	футбола
⚽	ru	футболу
⚽	ru	футболом
⚽	ru	футболе
⚽	ru	гол
⚽	ru	гола
⚽	ru	голу
⚽	ru	голом
⚽	ru	голе
⚽	ru	голы
⚽	ru	голов
🏀	ru	баскетбол
🏀	ru	баскетбола
🏀	ru	баскетболу
🏀	ru	баскетболом
🏀	ru	баскетболе
🎾	ru	теннис
🎾	ru	тенниса
🎾	ru	теннису
🎾	ru	теннисом
🎾	ru	теннисе
🏐	ru	волейбол
🏐	ru	волейбола
🏐	ru	волейболу
🏐	ru	волейболом
🏐	ru	волейболе
🏒	ru	хоккей
🏒	ru	хоккея
🏒	ru	хоккею
🏒	ru	хоккеем
🏒	ru	хоккее
🥊	ru	бокс
🥊	ru	бокса
🥊	ru	боксу
🥊	ru	боксом
🥊	ru	боксе
🏊	ru	плавание
🏊	ru	плавания
🏊	ru	плаванию
🏊	ru	плаванием
🏊	ru	плавании
🏃	ru	бег
🏃	ru	бега
🏃	ru	бегом
🏃	ru	беге
🏃	ru	марафон
🏃	ru	марафона
🏃	ru	марафону
🏃	ru	марафоном
🏃	ru	марафоне
🚲	ru	велосипед
🚲	ru	велосипеда
🚲	ru	велосипеду
🚲	ru	велосипедом
🚲	ru	велосипеде
🎿	ru	лыжи
🎿	ru	лыж
🎿	ru	лыжам
🎿	ru	лыжами
🎿	ru	лыжах
🏂	ru	сноуборд
🏂	ru	сноуборда
🏂	ru	сноуборду
🏂	ru	сноубордом
🏂	ru	сноуборде
⛸️	ru	коньки
⛸️	ru	коньков
⛸️	ru	конькам
⛸️	ru	коньками
⛸️	ru	коньках
🏋️	ru	спортзал
🏋️	ru	спортзала
🏋️	ru	спортзалу
🏋️	ru	спортзалом
🏋️	ru	спортзале
🏆	ru	кубок
🏆	ru	кубка
🏆	ru	кубку
🏆	ru	кубком
🏆	ru	кубке
🏆	ru	чемпион
🏆	ru	чемпиона
🏆	ru	чемпиону
🏆	ru	чемпионом
🏆	ru	чемпионе
🥇	ru	медаль
🥇	ru	медали
🥇	ru	медалью
🤸	ru	гимнастика
🤸	ru	гимнастики
🤸	ru	гимнастике
🤸	ru	гимнастику
🤸	ru	гимнастикой
🩰	ru	балет
🩰	ru	балета
🩰	ru	балету
🩰	ru	балетом
🩰	ru	балете
🏸	ru	бадминтон
🏸	ru	бадминтона
🏸	ru	бадминтону
🏸	ru	бадминтоном
🏸	ru	бадминтоне
🎳	ru	боулинг
🎳	ru	боулинга
🎳	ru	боулингу
🎳	ru	боулингом
🎳	ru	боулинге
🎣	ru	рыбалка
🎣	ru	рыбалки
🎣	ru	рыбалке
🎣	ru	рыбалку
🎣	ru	рыбалкой
🥋	ru	карате
🥋	ru	дзюдо
🏄	ru	сёрфинг
🏄	ru	серфинг
🏄	ru	сёрфинга
🏄	ru	серфинга
🛹	ru	скейтборд
🛹	ru	скейтборда
🛹	ru	скейтборду
🛹	ru	скейтбордом
🛹	ru	скейтборде
🏟️	ru	стадион
🏟️	ru	стадиона
🏟️	ru	стадиону
🏟️	ru	стадионом
🏟️	ru	стадионе
⛳	ru	гольф
⛳	ru	гольфа
⛳	ru	гольфу
⛳	ru	гольфом
⛳	ru	гольфе
🎯	ru	дартс
🎯	ru	дартса
🏅	ru	спорт
🏅	ru	спорта
🏅	ru	спорту
🏅	ru	спортом
🏅	ru	спорте
# ===== семья и люди (ru) =====
👶	ru	младенец
👶	ru	младенца
👶	ru	младенцу
👶	ru	младенцем
👶	ru	младенце
👶	ru	малыш
👶	ru	малыша
👶	ru	малышу
👶	ru	малышом
👶	ru	малыше
🧒	ru	ребёнок
🧒	ru	ребенок
🧒	ru	ребёнка
🧒	ru	ребенка
🧒	ru	ребёнку
🧒	ru	ребенку
🧒	ru	ребёнком
🧒	ru	ребенком
🧒	ru	ребёнке
🧒	ru	ребенке
🧒	ru	дети
🧒	ru	детей
🧒	ru	детям
🧒	ru	детьми
🧒	ru	детях
👩	ru	мама
👩	ru	мамы
👩	ru	маме
👩	ru	маму
👩	ru	мамой
👨	ru	папа
👨	ru	папы
👨	ru	папе
👨	ru	папу
👨	ru	папой
👪	ru	семья
👪	ru	семьи
👪	ru	семье
👪	ru	семью
👪	ru	семьёй
👪	ru	семьей
👵	ru	бабушка
👵	ru	бабушки
👵	ru	бабушке
👵	ru	бабушку
👵	ru	бабушкой
👴	ru	дедушка
👴	ru	дедушки
👴	ru	дедушке
👴	ru	дедушку
👴	ru	дедушкой
👨	ru	муж
👨	ru	мужа
👨	ru	мужу
👨	ru	мужем
👨	ru	муже
👩	ru	жена
👩	ru	жены
👩	ru	жене
👩	ru	жену
👩	ru	женой
👦	ru	брат
👦	ru	брата
👦	ru	брату
👦	ru	братом
👦	ru	брате
👧	ru	сестра
👧	ru	сестры
👧	ru	сестре
👧	ru	сестру
👧	ru	сестрой
👧	ru	сестёр
👦	ru	сын
👦	ru	сына
👦	ru	сыну
👦	ru	сыном
👦	ru	сыне
👧	ru	дочь
👧	ru	дочери
👧	ru	дочерью
👧	ru	дочка
👧	ru	дочки
👧	ru	дочке
👧	ru	дочку
👧	ru	дочкой
🫂	ru	друг
🫂	ru	друга
🫂	ru	другу
🫂	ru	другом
🫂	ru	друге
🫂	ru	подруга
🫂	ru	подруги
🫂	ru	подруге
🫂	ru	подругу
🫂	ru	подругой
👴	ru	дед
👴	ru	деда
👴	ru	деду
👴	ru	дедом
👴	ru	деде
👨	ru	парень
👨	ru	парня
👨	ru	парню
👨	ru	парнем
👨	ru	парне
👩	ru	девушка
👩	ru	девушки
👩	ru	девушке
👩	ru	девушку
👩	ru	девушкой
👨	ru	мужчина
👨	ru	мужчины
👨	ru	мужчине
👨	ru	мужчину
👨	ru	мужчиной
👩	ru	женщина
👩	ru	женщины
👩	ru	женщине
👩	ru	женщину
👩	ru	женщиной
🧍	ru	человек
🧍	ru	человека
🧍	ru	человеку
🧍	ru	человеком
🧍	ru	человеке
👥	ru	люди
👥	ru	людей
👥	ru	людям
👥	ru	людьми
👥	ru	людях
🤰	ru	беременная
👼	ru	ангел
👼	ru	ангела
👼	ru	ангелу
👼	ru	ангелом
👼	ru	ангеле
👑	ru	корона
👑	ru	короны
👑	ru	короне
👑	ru	корону
👑	ru	короной
🤴	ru	король
🤴	ru	короля
🤴	ru	королю
🤴	ru	королём
🤴	ru	королем
🤴	ru	короле
🤴	ru	принц
🤴	ru	принца
🤴	ru	принцу
🤴	ru	принцем
🤴	ru	принце
👸	ru	королева
👸	ru	королевы
👸	ru	королеве
👸	ru	королеву
👸	ru	королевой
👸	ru	принцесса
👸	ru	принцессы
👸	ru	принцессе
👸	ru	принцессу
👸	ru	принцессой
🤡	ru	клоун
🤡	ru	клоуна
🤡	ru	клоуну
🤡	ru	клоуном
🤡	ru	клоуне
👻	ru	привидение
👻	ru	привидения
👻	ru	привидению
👻	ru	привидением
👻	ru	привидении
👻	ru	призрак
👻	ru	призрака
👻	ru	призраку
👻	ru	призраком
👻	ru	призраке
🤖	ru	робот
🤖	ru	робота
🤖	ru	роботу
🤖	ru	роботом
🤖	ru	роботе
👽	ru	инопланетянин
👽	ru	инопланетянина
👽	ru	инопланетянину
👽	ru	инопланетянином
👽	ru	инопланетянине
👽	ru	пришелец
👽	ru	пришельца
👽	ru	пришельцу
👽	ru	пришельцем
👽	ru	пришельце
🧟	ru	зомби
🧙	ru	волшебник
🧙	ru	волшебника
🧙	ru	волшебнику
🧙	ru	волшебником
🧙	ru	волшебнике
🧚	ru	фея
🧚	ru	феи
🧚	ru	фее
🧚	ru	фею
🧚	ru	феей
🦸	ru	супергерой
🦸	ru	супергероя
🦸	ru	супергерою
🦸	ru	супергероем
🦸	ru	супергерое
🚔	ru	полиция
🚔	ru	полиции
🚔	ru	полицию
🚔	ru	полицией
👷	ru	строитель
👷	ru	строителя
👷	ru	строителю
👷	ru	строителем
👷	ru	строителе
🩺	ru	врач
🩺	ru	врача
🩺	ru	врачу
🩺	ru	врачом
🩺	ru	враче
🩺	ru	доктор
🩺	ru	доктора
🩺	ru	доктору
🩺	ru	доктором
🩺	ru	докторе
🏥	ru	больница
🏥	ru	больницы
🏥	ru	больнице
🏥	ru	больницу
🏥	ru	больницей
🚑	ru	скорая
🚑	ru	скорой
🕵️	ru	детектив
🕵️	ru	детектива
🕵️	ru	детективу
🕵️	ru	детективом
🕵️	ru	детективе
🥷	ru	ниндзя
🧛	ru	вампир
🧛	ru	вампира
🧛	ru	вампиру
🧛	ru	вампиром
🧛	ru	вампире
🧝	ru	эльф
🧝	ru	эльфа
🧝	ru	эльфу
🧝	ru	эльфом
🧝	ru	эльфе
🧞	ru	джинн
🧞	ru	джинна
🧞	ru	джинну
🧞	ru	джинном
🧞	ru	джинне
🧌	ru	тролль
🧌	ru	тролля
🧌	ru	троллю
🧌	ru	троллем
🧌	ru	тролле
💀	ru	череп
💀	ru	черепа
💀	ru	черепу
💀	ru	черепом
💀	ru	черепе
💀	ru	скелет
💀	ru	скелета
💀	ru	скелету
💀	ru	скелетом
💀	ru	скелете
💀	ru	смерть
💀	ru	смерти
💀	ru	смертью
⚰️	ru	гроб
⚰️	ru	гроба
⚰️	ru	гробу
⚰️	ru	гробом
⚰️	ru	гробе
⚰️	ru	похороны
⚰️	ru	похорон
⚰️	ru	похоронам
⚰️	ru	похоронами
⚰️	ru	похоронах
🪦	ru	кладбище
🪦	ru	кладбища
🪦	ru	кладбищу
🪦	ru	кладбищем
🪦	ru	могила
🪦	ru	могилы
🪦	ru	могиле
🪦	ru	могилу
🪦	ru	могилой
# ===== транспорт и поездки (ru) =====
🚗	ru	машина
🚗	ru	машины
🚗	ru	машине
🚗	ru	машину
🚗	ru	машиной
🚗	ru	автомобиль
🚗	ru	автомобиля
🚗	ru	автомобилю
🚗	ru	автомобилем
🚗	ru	автомобиле
🚌	ru	автобус
🚌	ru	автобуса
🚌	ru	автобусу
🚌	ru	автобусом
🚌	ru	автобусе
🚕	ru	такси
🏍️	ru	мотоцикл
🏍️	ru	мотоцикла
🏍️	ru	мотоциклу
🏍️	ru	мотоциклом
🏍️	ru	мотоцикле
🚂	ru	поезд
🚂	ru	поезда
🚂	ru	поезду
🚂	ru	поездом
🚂	ru	поезде
🚇	ru	метро
✈️	ru	самолёт
✈️	ru	самолёта
✈️	ru	самолёту
✈️	ru	самолётом
✈️	ru	самолёте
✈️	ru	самолет
✈️	ru	самолета
✈️	ru	самолету
✈️	ru	самолетом
✈️	ru	самолете
🚁	ru	вертолёт
🚁	ru	вертолёта
🚁	ru	вертолёту
🚁	ru	вертолётом
🚁	ru	вертолёте
🚁	ru	вертолет
🚁	ru	вертолета
🚁	ru	вертолету
🚁	ru	вертолетом
🚁	ru	вертолете
🚀	ru	ракета
🚀	ru	ракеты
🚀	ru	ракете
🚀	ru	ракету
🚀	ru	ракетой
🚢	ru	корабль
🚢	ru	корабля
🚢	ru	кораблю
🚢	ru	кораблём
🚢	ru	кораблем
🚢	ru	корабле
🚤	ru	лодка
🚤	ru	лодки
🚤	ru	лодке
🚤	ru	лодку
🚤	ru	лодкой
🚤	ru	катер
🚤	ru	катера
🚤	ru	катеру
🚤	ru	катером
🚤	ru	катере
🚜	ru	трактор
🚜	ru	трактора
🚜	ru	трактору
🚜	ru	трактором
🚜	ru	тракторе
🚎	ru	троллейбус
🚎	ru	троллейбуса
🚎	ru	троллейбусу
🚎	ru	троллейбусом
🚎	ru	троллейбусе
🚋	ru	трамвай
🚋	ru	трамвая
🚋	ru	трамваю
🚋	ru	трамваем
🚋	ru	трамвае
🚚	ru	грузовик
🚚	ru	грузовика
🚚	ru	грузовику
🚚	ru	грузовиком
🚚	ru	грузовике
🛴	ru	самокат
🛴	ru	самоката
🛴	ru	самокату
🛴	ru	самокатом
🛴	ru	самокате
🛵	ru	скутер
🛵	ru	скутера
🛵	ru	скутеру
🛵	ru	скутером
🛵	ru	скутере
🧳	ru	путешествие
🧳	ru	путешествия
🧳	ru	путешествию
🧳	ru	путешествием
🧳	ru	путешествии
🏖️	ru	отпуск
🏖️	ru	отпуска
🏖️	ru	отпуску
🏖️	ru	отпуском
🏖️	ru	отпуске
🏖️	ru	каникулы
🏖️	ru	каникул
🏖️	ru	каникулами
🎫	ru	билет
🎫	ru	билета
🎫	ru	билету
🎫	ru	билетом
🎫	ru	билете
🧳	ru	чемодан
🧳	ru	чемодана
🧳	ru	чемодану
🧳	ru	чемоданом
🧳	ru	чемодане
🛫	ru	вылет
🛫	ru	вылета
🛫	ru	вылету
🛫	ru	вылетом
🛫	ru	вылете
🛬	ru	посадка
🛬	ru	посадки
🛬	ru	посадке
🛬	ru	посадку
🛬	ru	посадкой
# ===== дом, предметы, техника (ru) =====
🏠	ru	дом
🏠	ru	дома
🏠	ru	дому
🏠	ru	домом
🏠	ru	доме
🏫	ru	школа
🏫	ru	школы
🏫	ru	школе
🏫	ru	школу
🏫	ru	школой
🏢	ru	офис
🏢	ru	офиса
🏢	ru	офису
🏢	ru	офисом
🏢	ru	офисе
🏪	ru	магазин
🏪	ru	магазина
🏪	ru	магазину
🏪	ru	магазином
🏪	ru	магазине
🏦	ru	банк
🏦	ru	банка
🏦	ru	банку
🏦	ru	банком
🏦	ru	банке
⛪	ru	церковь
⛪	ru	церкви
⛪	ru	церковью
🕌	ru	мечеть
🕌	ru	мечети
🕌	ru	мечетью
🏨	ru	отель
🏨	ru	отеля
🏨	ru	отелю
🏨	ru	отелем
🏨	ru	отеле
🏨	ru	гостиница
🏨	ru	гостиницы
🏨	ru	гостинице
🏨	ru	гостиницу
🏨	ru	гостиницей
🏛️	ru	музей
🏛️	ru	музея
🏛️	ru	музею
🏛️	ru	музеем
🏛️	ru	музее
🎭	ru	театр
🎭	ru	театра
🎭	ru	театру
🎭	ru	театром
🎭	ru	театре
🎬	ru	кино
🎬	ru	фильм
🎬	ru	фильма
🎬	ru	фильму
🎬	ru	фильмом
🎬	ru	фильме
🎦	ru	кинотеатр
🎦	ru	кинотеатра
🎦	ru	кинотеатру
🎦	ru	кинотеатром
🎦	ru	кинотеатре
📱	ru	телефон
📱	ru	телефона
📱	ru	телефону
📱	ru	телефоном
📱	ru	телефоне
📱	ru	мобильник
📱	ru	мобильника
📱	ru	мобильнику
📱	ru	мобильником
📱	ru	мобильнике
📱	ru	смартфон
📱	ru	смартфона
📱	ru	смартфону
📱	ru	смартфоном
📱	ru	смартфоне
💻	ru	компьютер
💻	ru	компьютера
💻	ru	компьютеру
💻	ru	компьютером
💻	ru	компьютере
💻	ru	ноутбук
💻	ru	ноутбука
💻	ru	ноутбуку
💻	ru	ноутбуком
💻	ru	ноутбуке
⌚	ru	часы
⌚	ru	часов
⌚	ru	часам
⌚	ru	часами
⏰	ru	будильник
⏰	ru	будильника
⏰	ru	будильнику
⏰	ru	будильником
⏰	ru	будильнике
🔦	ru	фонарик
🔦	ru	фонарика
🔦	ru	фонарику
🔦	ru	фонариком
🔦	ru	фонарике
💡	ru	лампа
💡	ru	лампы
💡	ru	лампе
💡	ru	лампу
💡	ru	лампой
💡	ru	идея
💡	ru	идеи
💡	ru	идее
💡	ru	идею
💡	ru	идеей
📖	ru	книга
📖	ru	книге
📖	ru	книгу
📖	ru	книгой
📚	ru	книги
📚	ru	книг
📚	ru	книгам
📚	ru	книгами
📚	ru	книгах
✏️	ru	карандаш
✏️	ru	карандаша
✏️	ru	карандашу
✏️	ru	карандашом
✏️	ru	карандаше
📷	ru	фото
📷	ru	фотография
📷	ru	фотографии
📷	ru	фотографию
📷	ru	фотографией
📷	ru	фотоаппарат
📷	ru	фотоаппарата
📷	ru	фотоаппарату
📷	ru	фотоаппаратом
📷	ru	фотоаппарате
🧸	ru	игрушка
🧸	ru	игрушки
🧸	ru	игрушке
🧸	ru	игрушку
🧸	ru	игрушкой
🎒	ru	рюкзак
🎒	ru	рюкзака
🎒	ru	рюкзаку
🎒	ru	рюкзаком
🎒	ru	рюкзаке
💼	ru	портфель
💼	ru	портфеля
💼	ru	портфелю
💼	ru	портфелем
💼	ru	портфеле
👕	ru	футболка
👕	ru	футболки
👕	ru	футболке
👕	ru	футболку
👕	ru	футболкой
👔	ru	галстук
👔	ru	галстука
👔	ru	галстуку
👔	ru	галстуком
👔	ru	галстуке
👗	ru	платье
👗	ru	платья
👗	ru	платью
👗	ru	платьем
👖	ru	джинсы
👖	ru	джинсов
👖	ru	джинсам
👖	ru	джинсами
👖	ru	джинсах
👖	ru	штаны
👖	ru	штанов
👖	ru	штанам
👖	ru	штанами
👖	ru	штанах
🧥	ru	куртка
🧥	ru	куртки
🧥	ru	куртке
🧥	ru	куртку
🧥	ru	курткой
🧥	ru	пальто
👟	ru	кроссовки
👟	ru	кроссовок
👟	ru	кроссовкам
👟	ru	кроссовками
👟	ru	кроссовках
🥾	ru	ботинки
🥾	ru	ботинок
🥾	ru	ботинкам
🥾	ru	ботинками
🥾	ru	ботинках
👟	ru	обувь
👟	ru	обуви
👟	ru	обувью
👠	ru	туфли
👠	ru	туфель
👠	ru	туфлям
👠	ru	туфлями
👠	ru	туфлях
👒	ru	шляпа
👒	ru	шляпы
👒	ru	шляпе
👒	ru	шляпу
👒	ru	шляпой
🧢	ru	кепка
🧢	ru	кепки
🧢	ru	кепке
🧢	ru	кепку
🧢	ru	кепкой
🧤	ru	перчатки
🧤	ru	перчаток
🧤	ru	перчаткам
🧤	ru	перчатками
🧤	ru	перчатках
🧤	ru	варежки
🧤	ru	варежек
🧤	ru	варежкам
🧤	ru	варежками
🧤	ru	варежках
🧣	ru	шарф
🧣	ru	шарфа
🧣	ru	шарфу
🧣	ru	шарфом
🧣	ru	шарфе
💎	ru	бриллиант
💎	ru	бриллианта
💎	ru	бриллианту
💎	ru	бриллиантом
💎	ru	бриллианте
💎	ru	алмаз
💎	ru	алмаза
💎	ru	алмазу
💎	ru	алмазом
💎	ru	алмазе
💰	ru	деньги
💰	ru	денег
💰	ru	деньгам
💰	ru	деньгами
💰	ru	деньгах
💵	ru	доллар
💵	ru	доллара
💵	ru	доллару
💵	ru	долларом
💵	ru	долларе
💵	ru	доллары
💵	ru	долларов
💶	ru	евро
📅	ru	календарь
📅	ru	календаря
📅	ru	календарю
📅	ru	календарём
📅	ru	календарем
📅	ru	календаре
📦	ru	посылка
📦	ru	посылки
📦	ru	посылке
📦	ru	посылку
📦	ru	посылкой
📦	ru	коробка
📦	ru	коробки
📦	ru	коробке
📦	ru	коробку
📦	ru	коробкой
🔨	ru	молоток
🔨	ru	молотка
🔨	ru	молотку
🔨	ru	молотком
🔨	ru	молотке
🪓	ru	топор
🪓	ru	топора
🪓	ru	топору
🪓	ru	топором
🪓	ru	топоре
🔪	ru	нож
🔪	ru	ножа
🔪	ru	ножу
🔪	ru	ножом
🔪	ru	ноже
🔫	ru	пистолет
🔫	ru	пистолета
🔫	ru	пистолету
🔫	ru	пистолетом
🔫	ru	пистолете
💣	ru	бомба
💣	ru	бомбы
💣	ru	бомбе
💣	ru	бомбу
💣	ru	бомбой
🛡️	ru	щит
🛡️	ru	щита
🛡️	ru	щиту
🛡️	ru	щитом
🛡️	ru	щите
🗡️	ru	меч
🗡️	ru	меча
🗡️	ru	мечу
🗡️	ru	мечом
🗡️	ru	мече
💊	ru	лекарство
💊	ru	лекарства
💊	ru	лекарству
💊	ru	лекарством
💊	ru	лекарстве
💊	ru	таблетка
💊	ru	таблетки
💊	ru	таблетке
💊	ru	таблетку
💊	ru	таблеткой
💊	ru	таблеток
💉	ru	укол
💉	ru	укола
💉	ru	уколу
💉	ru	уколом
💉	ru	уколе
💉	ru	прививка
💉	ru	прививки
💉	ru	прививке
💉	ru	прививку
💉	ru	прививкой
🌡️	ru	градусник
🌡️	ru	градусника
🌡️	ru	градуснику
🌡️	ru	градусником
🌡️	ru	градуснике
🌡️	ru	термометр
🌡️	ru	термометра
🌡️	ru	термометру
🌡️	ru	термометром
🌡️	ru	термометре
🚽	ru	туалет
🚽	ru	туалета
🚽	ru	туалету
🚽	ru	туалетом
🚽	ru	туалете
🚿	ru	душ
🚿	ru	душем
🛁	ru	ванна
🛁	ru	ванны
🛁	ru	ванне
🛁	ru	ванну
🛁	ru	ванной
🧼	ru	мыло
🧼	ru	мыла
🧼	ru	мылу
🧼	ru	мылом
🧼	ru	мыле
🛏️	ru	кровать
🛏️	ru	кровати
🛏️	ru	кроватью
🛋️	ru	диван
🛋️	ru	дивана
🛋️	ru	дивану
🛋️	ru	диваном
🛋️	ru	диване
🪑	ru	стул
🪑	ru	стула
🪑	ru	стулу
🪑	ru	стулом
🪑	ru	стуле
🪑	ru	кресло
🪑	ru	кресла
🪑	ru	креслу
🪑	ru	креслом
🪑	ru	кресле
🚪	ru	дверь
🚪	ru	двери
🚪	ru	дверью
🪟	ru	окно
🪟	ru	окна
🪟	ru	окну
🪟	ru	окном
🪟	ru	окне
🪞	ru	зеркало
🪞	ru	зеркала
🪞	ru	зеркалу
🪞	ru	зеркалом
🪞	ru	зеркале
🕯️	ru	свеча
🕯️	ru	свечи
🕯️	ru	свече
🕯️	ru	свечу
🕯️	ru	свечой
🧹	ru	уборка
🧹	ru	уборки
🧹	ru	уборке
🧹	ru	уборку
🧹	ru	уборкой
🗑️	ru	мусор
🗑️	ru	мусора
🗑️	ru	мусору
🗑️	ru	мусором
🗑️	ru	мусоре
🎪	ru	цирк
🎪	ru	цирка
🎪	ru	цирку
🎪	ru	цирком
🎪	ru	цирке
🎠	ru	карусель
🎠	ru	карусели
🎠	ru	каруселью
🎨	ru	рисование
🎨	ru	рисования
🎨	ru	рисованию
🎨	ru	рисованием
🎨	ru	рисовании
🎨	ru	искусство
🎨	ru	искусства
🎨	ru	искусству
🎨	ru	искусством
🎨	ru	искусстве
📺	ru	телевизор
📺	ru	телевизора
📺	ru	телевизору
📺	ru	телевизором
📺	ru	телевизоре
🎮	ru	игра
🎮	ru	игры
🎮	ru	игре
🎮	ru	игру
🎮	ru	игрой
♟️	ru	шахматы
♟️	ru	шахмат
♟️	ru	шахматам
♟️	ru	шахматами
♟️	ru	шахматах
🎤	ru	микрофон
🎤	ru	микрофона
🎤	ru	микрофону
🎤	ru	микрофоном
🎤	ru	микрофоне
🎤	ru	караоке
🎧	ru	наушники
🎧	ru	наушников
🎧	ru	наушникам
🎧	ru	наушниками
🎧	ru	наушниках
🎵	ru	музыка
🎵	ru	музыки
🎵	ru	музыке
🎵	ru	музыку
🎵	ru	музыкой
🎸	ru	гитара
🎸	ru	гитары
🎸	ru	гитаре
🎸	ru	гитару
🎸	ru	гитарой
🎹	ru	пианино
🥁	ru	барабан
🥁	ru	барабана
🥁	ru	барабану
🥁	ru	барабаном
🥁	ru	барабане
🎻	ru	скрипка
🎻	ru	скрипки
🎻	ru	скрипке
🎻	ru	скрипку
🎻	ru	скрипкой
🎷	ru	саксофон
🎷	ru	саксофона
🎷	ru	саксофону
🎷	ru	саксофоном
🎷	ru	саксофоне
🎼	ru	ноты
🎼	ru	нот
🎼	ru	нотам
🎼	ru	нотами
🎼	ru	нотах
💃	ru	танцы
💃	ru	танцев
💃	ru	танцам
💃	ru	танцами
💃	ru	танцах
🪩	ru	дискотека
🪩	ru	дискотеки
🪩	ru	дискотеке
🪩	ru	дискотеку
🪩	ru	дискотекой
📰	ru	газета
📰	ru	газеты
📰	ru	газете
📰	ru	газету
📰	ru	газетой
📰	ru	новости
📰	ru	новостей
📰	ru	новостям
📰	ru	новостями
📰	ru	новостях
🔍	ru	поиск
🔍	ru	поиска
🔍	ru	поиску
🔍	ru	поиском
🔍	ru	поиске
⚙️	ru	настройки
⚙️	ru	настроек
⚙️	ru	настройкам
⚙️	ru	настройками
⚙️	ru	настройках
🔋	ru	батарейка
🔋	ru	батарейки
🔋	ru	батарейке
🔋	ru	батарейку
🔋	ru	батарейкой
🧲	ru	магнит
🧲	ru	магнита
🧲	ru	магниту
🧲	ru	магнитом
🧲	ru	магните
🖨️	ru	принтер
🖨️	ru	принтера
🖨️	ru	принтеру
🖨️	ru	принтером
🖨️	ru	принтере
🖥️	ru	монитор
🖥️	ru	монитора
🖥️	ru	монитору
🖥️	ru	монитором
🖥️	ru	мониторе
⌨️	ru	клавиатура
⌨️	ru	клавиатуры
⌨️	ru	клавиатуре
⌨️	ru	клавиатуру
⌨️	ru	клавиатурой
✉️	ru	письмо
✉️	ru	письма
✉️	ru	письму
✉️	ru	письмом
✉️	ru	письме
☪️	ru	ислам
☪️	ru	ислама
☪️	ru	исламу
☪️	ru	исламом
☪️	ru	исламе
🕌	ru	намаз
🕌	ru	намаза
🕌	ru	намазу
🕌	ru	намазом
🕌	ru	намазе
📿	ru	чётки
📿	ru	четки
📿	ru	чёток
📿	ru	четок
📿	ru	чётками
📿	ru	четками
